GameID,Date,Time,Live,AwayOdds,HomeOdds
71198106,2025-04-09,00:10:52.179863,True,1.9,1.87
72663810,2025-04-09,00:10:52.182051,True,5.0,1.17
72333226,2025-04-09,00:10:52.221456,True,6.0,1.13
40761156,2025-04-09,00:10:52.279929,True,1.77,2.02
19771214,2025-04-09,00:10:52.282097,True,2.05,1.77
8507215,2025-04-09,00:10:52.320655,True,2.3,1.62
33951125,2025-04-09,00:10:52.380312,False,4.05,1.26
30846750,2025-04-09,00:10:52.382561,False,1.23,4.4
10824578,2025-04-09,00:10:52.441349,False,6.8,1.12
62437785,2025-04-09,00:10:52.499936,False,1.47,2.76
