GameID,Date,Time,Live,AwayOdds,HomeOdds
72663810,2025-04-08,14:25:52.985229,False,2.47,1.57
71198106,2025-04-08,14:25:52.987039,False,1.08,8.5
72333226,2025-04-08,14:25:53.026126,False,13.0,1.04
40761156,2025-04-08,14:25:53.104347,False,5.85,1.15
19771214,2025-04-08,14:25:53.106680,False,2.04,1.81
8507215,2025-04-08,14:25:53.164911,False,2.27,1.66
15936319,2025-04-08,14:25:53.166931,False,1.49,2.7
33951125,2025-04-08,14:25:53.225207,False,7.2,1.11
30846750,2025-04-08,14:25:53.227178,False,1.25,4.15
10824578,2025-04-08,14:25:53.305499,False,6.8,1.12
62437785,2025-04-08,14:25:53.307563,False,1.44,2.87
