GameID,Date,Time,Live,AwayOdds,HomeOdds
72663810,2025-04-08,06:25:52.379920,False,2.5,1.56
71198106,2025-04-08,06:25:52.382240,False,1.1,7.5
72333226,2025-04-08,06:25:52.422097,False,13.0,1.04
40761156,2025-04-08,06:25:52.460737,False,5.65,1.16
19771214,2025-04-08,06:25:52.463224,False,1.9,1.94
8507215,2025-04-08,06:25:52.522246,False,2.16,1.73
15936319,2025-04-08,06:25:52.580917,False,1.61,2.37
33951125,2025-04-08,06:25:52.639614,False,7.5,1.1
30846750,2025-04-08,06:25:52.642265,False,1.32,3.55
10824578,2025-04-08,06:25:52.680980,False,6.4,1.13
62437785,2025-04-08,06:25:52.739605,False,1.44,2.91
