GameID,Date,Time,Live,AwayOdds,HomeOdds
72663810,2025-04-08,16:25:52.616693,False,2.48,1.57
71198106,2025-04-08,16:25:52.618703,False,1.07,9.5
72333226,2025-04-08,16:25:52.658137,False,13.0,1.04
40761156,2025-04-08,16:25:52.716262,False,6.8,1.12
19771214,2025-04-08,16:25:52.718454,False,2.02,1.83
8507215,2025-04-08,16:25:52.796557,False,2.27,1.66
15936319,2025-04-08,16:25:52.798696,False,1.5,2.66
33951125,2025-04-08,16:25:52.856955,False,7.5,1.1
30846750,2025-04-08,16:25:52.858987,False,1.22,4.55
10824578,2025-04-08,16:25:52.917218,False,7.5,1.1
62437785,2025-04-08,16:25:52.919358,False,1.45,2.85
