GameID,Date,Time,Live,AwayOdds,HomeOdds
72663810,2025-04-08,12:55:52.292963,False,2.46,1.58
71198106,2025-04-08,12:55:52.294866,False,1.09,8.0
72333226,2025-04-08,12:55:52.334112,False,11.5,1.04
40761156,2025-04-08,12:55:52.392562,False,5.85,1.15
19771214,2025-04-08,12:55:52.394728,False,1.95,1.89
8507215,2025-04-08,12:55:52.453230,False,2.27,1.66
15936319,2025-04-08,12:55:52.455591,False,1.5,2.67
33951125,2025-04-08,12:55:52.514134,False,7.2,1.11
30846750,2025-04-08,12:55:52.572504,False,1.28,3.85
10824578,2025-04-08,12:55:52.574672,False,6.4,1.13
62437785,2025-04-08,12:55:52.633042,False,1.44,2.91
