GameID,Date,Time,Live,AwayOdds,HomeOdds
72663810,2025-04-08,05:10:52.936171,False,2.49,1.56
71198106,2025-04-08,05:10:52.938423,False,1.1,7.5
72333226,2025-04-08,05:10:52.977776,False,13.0,1.04
40761156,2025-04-08,05:10:53.036618,False,5.4,1.17
19771214,2025-04-08,05:10:53.095445,False,1.9,1.94
8507215,2025-04-08,05:10:53.098205,False,2.17,1.73
15936319,2025-04-08,05:10:53.136908,False,1.6,2.4
33951125,2025-04-08,05:10:53.195597,False,7.5,1.1
30846750,2025-04-08,05:10:53.198525,False,1.32,3.5
10824578,2025-04-08,05:10:53.257532,False,6.4,1.13
62437785,2025-04-08,05:10:53.316388,False,1.44,2.87
