GameID,Date,Time,Live,AwayOdds,HomeOdds
72663810,2025-04-08,17:55:52.580598,False,2.39,1.61
71198106,2025-04-08,17:55:52.582541,False,1.07,9.3
72333226,2025-04-08,17:55:52.622695,False,13.0,1.04
40761156,2025-04-08,17:55:52.680928,False,7.5,1.1
19771214,2025-04-08,17:55:52.683119,False,2.09,1.78
8507215,2025-04-08,17:55:52.741379,False,2.25,1.68
15936319,2025-04-08,17:55:52.743453,False,1.48,2.73
33951125,2025-04-08,17:55:52.821744,False,8.75,1.08
30846750,2025-04-08,17:55:52.823731,False,1.23,4.35
10824578,2025-04-08,17:55:52.882182,False,7.2,1.11
62437785,2025-04-08,17:55:52.884112,False,1.45,2.85
