GameID,Date,Time,Live,AwayOdds,HomeOdds
71198106,2025-04-09,00:55:52.323198,True,2.0,1.78
72663810,2025-04-09,00:55:52.325229,True,7.0,1.1
72333226,2025-04-09,00:55:52.364367,True,7.5,1.09
40761156,2025-04-09,00:55:52.422948,True,1.97,1.81
19771214,2025-04-09,00:55:52.425305,True,1.61,2.33
8507215,2025-04-09,00:55:52.464095,True,2.38,1.58
15936319,2025-04-09,00:55:52.522600,True,1.17,5.0
33951125,2025-04-09,00:55:52.524839,True,5.75,1.14
30846750,2025-04-09,00:55:52.583683,False,1.23,4.4
10824578,2025-04-09,00:55:52.642396,False,6.1,1.14
62437785,2025-04-09,00:55:52.644927,False,1.47,2.76
7007918,2025-04-09,00:55:52.683579,False,1.75,2.13
